RISTO LAAR, 117, -, 05.01.1979, , Kiili vald
ERKKI TEPPER, 118, -, 31.03.1974, , Kiili vald
INDREK GRUSDAM, 119, -, 10.09.1973, , Kiili vald
VAMBO KAAL, 120, -, 12.03.1949, , Kiili vald
MARGARITA TŠERNJAJEVA, 121, -, 03.12.1954, , Kiili vald
JANNO PERV, 122, Eesti Konservatiivne Rahvaerakond, 23.01.1966, , Kiili vald
MARGE BLUMFELDT, 123, Eesti Konservatiivne Rahvaerakond, 12.02.1978, , Kiili vald
PAUL PUUSTUSMAA, 124, Eesti Konservatiivne Rahvaerakond, 05.09.1964, , Kiili vald
MARKO KASELO, 125, Eesti Konservatiivne Rahvaerakond, 05.12.1983, , Kiili vald
IMRE TINT, 126, Eesti Konservatiivne Rahvaerakond, 11.07.1978, , Kiili vald
MART SOOBERG, 127, Eesti Konservatiivne Rahvaerakond, 30.01.1978, , Kiili vald
ALAR ROOSIPUU, 128, Eesti Konservatiivne Rahvaerakond, 06.06.1982, , Kiili vald
AIMUR LIIVA, 129, -, 16.04.1967, , Kiili vald
MERJE EINMANN, 130, -, 18.03.1968, , Kiili vald
MIHKEL REBANE, 131, -, 01.12.1958, , Kiili vald
HERET ANNUS, 132, -, 02.06.1973, , Kiili vald
MIKK RANNIK, 133, -, 06.11.1973, , Kiili vald
MAARIKA GROSS, 134, -, 30.11.1987, , Kiili vald
MAREK VAINOLA, 135, -, 06.04.1973, , Kiili vald
ESTA KULLAMAA, 136, -, 23.02.1964, , Kiili vald
TOOMAS VÄLJATAGA, 137, -, 23.11.1960, , Kiili vald
MONICA ALLIKAS, 138, -, 01.02.1960, , Kiili vald
ELAR JETS, 139, -, 01.02.1976, , Kiili vald
ANETT LEOSK, 140, -, 29.11.1990, , Kiili vald
SVEN SUURRAID, 141, -, 10.11.1968, , Kiili vald
LIIS MÄEKIVI, 142, -, 16.06.1984, , Kiili vald
ARDO NIINRE, 143, -, 28.05.1949, , Kiili vald
MARJE PERV, 144, Eesti Keskerakond, 24.08.1978, , Kiili vald
PEEP TOMINGAS, 145, -, 22.06.1969, , Kiili vald
HELENA VOLKOVA, 146, -, 15.08.1989, , Kiili vald
TANEL KUPPART, 147, -, 23.07.1979, , Kiili vald
TÕNIS LASS, 148, -, 01.12.1977, , Kiili vald
KAIRE ROOSILEHT, 149, Eesti Reformierakond, 15.03.1968, , Kiili vald
KALLO KEELMANN, 150, Eesti Reformierakond, 16.02.1980, , Kiili vald
TARMO VAIK, 151, Eesti Reformierakond, 10.07.1970, , Kiili vald
AIVAR POHLAK, 101, -, 19.10.1962, , Kose vald
ANDRES ÕIS, 102, -, 18.12.1963, , Kose vald
OTT VALDMA, 103, Sotsiaaldemokraatlik Erakond, 02.12.1984, , Kose vald
ELERI LOPP, 104, -, 21.02.1985, , Kose vald
GRETE ROONI, 105, -, 23.03.1985, , Kose vald
PELLE POHLAK, 106, -, 31.12.1988, , Kose vald
SIIRI ALBERG, 107, Erakond Eestimaa Rohelised, 28.02.1973, , Kose vald
SVEN ANDRESEN, 108, -, 07.05.1958, , Kose vald
TOMI RAHULA, 109, -, 03.11.1976, , Kose vald
KAIDO PÕRK, 110, -, 02.06.1979, , Kose vald
GEORG MARTEN TINTSE, 111, -, 02.02.2002, , Kose vald
JAAN ARNOVER, 112, -, 02.08.1978, , Kose vald
KAIDO PUUSEP, 113, -, 24.01.1970, , Kose vald
ANN PUUSEPP, 114, -, 07.02.1984, , Kose vald
SANDER MÖLDER, 115, -, 28.08.1995, , Kose vald
LEMBIT NOKKUR, 116, -, 21.08.1966, , Kose vald
CLINT HUNTER ALBERG, 117, -, 26.08.1999, , Kose vald
UNO SILBERG, 118, -, 03.05.1964, , Kose vald
MERLE PUSSAK, 119, -, 04.08.1975, , Kose vald
JAANUS SAADVE, 120, Eesti Konservatiivne Rahvaerakond, 13.11.1962, , Kose vald
ALVAR KASERA, 121, -, 18.11.1971, , Kose vald
RUTTAR ROHT, 122, -, 10.07.1963, , Kose vald
JANNO JÕFFERT, 123, -, 10.07.1978, , Kose vald
ELLERIIN SAAR, 124, -, 18.12.1981, , Kose vald
MARTIN MEDAR, 125, -, 11.11.1979, , Kose vald
AIN ALLAS, 126, -, 25.07.1948, , Kose vald
AARE MÖLDER, 127, -, 24.10.1965, , Kose vald
PIRET AAVIK, 128, -, 29.04.1966, , Kose vald
URMAS PÕLLUAAS, 129, -, 28.12.1966, , Kose vald
JAANUS JAAGO, 130, -, 19.11.1966, , Kose vald
KADRI TULP, 131, -, 14.03.1971, , Kose vald
RAIMO OKS, 132, -, 15.05.1977, , Kose vald
EVELIN SILLASTE, 133, -, 22.11.1964, , Kose vald
KRISTO SOODLA, 134, -, 26.12.1984, , Kose vald
KADRI PÕLM, 135, -, 18.08.1974, , Kose vald
TOIVO TRUSS, 136, Eesti Keskerakond, 18.03.1951, , Kose vald
TIINA SUVI, 137, -, 21.07.1958, , Kose vald
MÄRT ROOMET, 138, -, 10.06.1961, , Kose vald
MONIKA UUSTALU, 139, -, 15.09.1992, , Kose vald
AIRO TELVIK, 140, -, 29.07.1977, , Kose vald
MARGIT SOLO, 141, -, 01.03.1968, , Kose vald
VELLO SALISTE, 142, -, 10.04.1950, , Kose vald
EVI LIIV, 143, -, 05.04.1967, , Kose vald
KALLE PIKSAR, 144, -, 15.12.1971, , Kose vald
OLJA MARKOVA, 145, -, 04.03.1975, , Kose vald
REIN PURJE, 146, -, 08.11.1941, , Kose vald
TIIU-MAARJA KINK, 147, -, 04.05.1990, , Kose vald
HANNES KÄGU, 148, -, 12.12.1968, , Kose vald
LIINA KIVIMÄGI, 149, -, 18.11.1970, , Kose vald
SULEV PIIRSALU, 150, ISAMAA Erakond, 23.07.1960, , Kose vald
HELI MÕTTUS, 151, -, 12.02.1963, , Kose vald
JAAK ROOMET, 152, -, 04.05.1950, , Kose vald
MARKEN PAVEL, 153, -, 22.11.2002, , Kose vald
KNUT HANGA, 154, -, 15.07.1970, , Kose vald
TAIMA KIIPUS, 155, -, 21.02.1944, , Kose vald
MAIT MARKUS, 156, -, 14.10.1950, , Kose vald
ENE HIIETAM, 157, -, 08.12.1951, , Kose vald
OLEV ROOSA, 158, -, 27.04.1952, , Kose vald
PRIIT TIKERPE, 159, -, 17.04.1970, , Kose vald
ANDRO KURIKS, 160, -, 06.12.1972, , Kose vald
REIN LIIV, 161, -, 24.02.1992, , Kose vald
ALLAN KÄÄRAMEES, 162, -, 26.04.1977, , Kose vald
KARDO PROOS, 163, -, 05.03.1986, , Kose vald
MADIS KULL, 164, -, 02.10.1990, , Kose vald
ÜLLAR LEUHHIN, 165, -, 29.05.1985, , Kose vald
ANDO ALGRE, 166, -, 11.01.1942, , Kose vald
MARTIN KÖÖP, 167, -, 27.02.1991, , Kose vald
TAAVI LAENESTE, 168, -, 26.07.1977, , Kose vald
RAIVO KÄÄR, 169, -, 28.11.1960, , Kose vald
HARALD MÜRK, 170, -, 20.04.1958, , Kose vald
MARGUS VILBA, 171, -, 08.05.1975, , Kose vald
DEMIS VOSS, 172, -, 25.11.1981, , Kose vald
KADRI TIIS, 173, -, 14.09.1970, , Kose vald
ANNELY TISLER, 174, -, 18.02.1975, , Kose vald
MARTIN INNOS, 175, -, 27.08.1984, , Kose vald
MARGIT MIKK, 176, -, 07.03.1971, , Kose vald
TIMO NIKITIN, 177, Erakond Eesti 200, 03.07.1985, , Kose vald
MOONIKA KUUSEOJA, 178, -, 23.05.1981, , Kose vald
ATS KUUSEOJA, 179, -, 28.05.1976, , Kose vald
SIIRI TAMMELEHT, 180, -, 09.04.1983, , Kose vald
ANTS KARI, 181, -, 29.08.1987, , Kose vald
ENO MILJAN, 182, -, 07.05.1969, , Kose vald
EDA-MAI TAMMISTE, 183, -, 23.04.1969, , Kose vald
LIINA LAISSAAR, 184, -, 31.08.1988, , Kose vald
MARKEN MURUMAA, 185, -, 16.04.1986, , Kose vald
SVEN UIBO, 186, -, 27.11.1965, , Kose vald
OLAVI RANDORG, 187, -, 30.12.1973, , Kose vald
KATTI MURU, 188, -, 03.04.1968, , Kose vald
TOOMAS MÄGI, 189, -, 22.08.1964, , Kose vald
TAUNO KIBUR, 190, -, 29.05.1969, , Kose vald
JAANA ARJASEPP, 191, -, 23.06.1965, , Kose vald
BERT REISNER, 192, -, 17.05.1986, , Kose vald
DIANA MIHKELSOO, 193, -, 05.02.1964, , Kose vald
KASPAR MESILA, 194, -, 23.12.1992, , Kose vald
REET SUURKASK, 195, -, 01.06.1965, , Kose vald
KERTU NIKKER, 196, -, 02.11.2001, , Kose vald
REIN KESKPAIK, 197, -, 20.03.1942, , Kose vald
ANNE MALK, 198, -, 29.01.1965, , Kose vald
HANNES KUKKE, 199, -, 01.07.1983, , Kose vald
MARTIN KRIMM, 200, -, 21.05.1993, , Kose vald
RAIGO HENDRIKSON, 201, -, 17.11.1980, , Kose vald
ANDRUS ÕIS, 202, -, 13.09.1989, , Kose vald
BRENDA EDOVALD, 203, -, 15.04.1972, , Kose vald
ENN HEINSOO, 204, -, 28.06.1984, , Kose vald
HELJA NIKITIN, 205, -, 24.01.1951, , Kose vald
EVGENI TROFIMOV, 206, -, 16.09.1981, , Kose vald
ELLEN SALUPÕLD, 207, -, 29.03.1979, , Kose vald
VILLY PAIMETS, 208, -, 31.05.1972, , Kose vald
VERONIKA RAIDE, 209, -, 09.10.1982, , Kose vald
LIINA JÕE, 210, Sotsiaaldemokraatlik Erakond, 29.09.1973, , Kose vald
MIRKO KIISON, 211, -, 10.05.1988, , Kose vald
SIIM POHLAK, 212, Eesti Konservatiivne Rahvaerakond, 14.05.1985, , Kose vald
KATRIN TANISTE, 213, -, 16.05.1995, , Kose vald
MARGUS SAAR, 214, Eesti Konservatiivne Rahvaerakond, 10.03.1987, , Kose vald
ESKO HUNT, 215, -, 06.09.1984, , Kose vald
MADIS MAISTE, 216, -, 20.02.1983, , Kose vald
RAILI ILVES, 217, -, 23.01.1989, , Kose vald
LEMBIT NAEL, 218, Eesti Konservatiivne Rahvaerakond, 05.07.1955, , Kose vald
ANTS-KRISTJAN SIIMUMÄE, 219, -, 04.06.1992, , Kose vald
KALLE PÕLD, 220, Eesti Konservatiivne Rahvaerakond, 01.02.1957, , Kose vald
KALLE SLENG, 221, Eesti Konservatiivne Rahvaerakond, 10.11.1953, , Kose vald
TARVI NIKKER, 222, Eesti Konservatiivne Rahvaerakond, 03.10.1975, , Kose vald
KAREL KIIPUS, 223, Eesti Konservatiivne Rahvaerakond, 02.02.1966, , Kose vald
MART VALDI, 224, -, 11.03.1977, , Kose vald
KAIRO SULBI, 225, -, 11.11.1980, , Kose vald
SIIM SÖÖNURM, 226, Eesti Konservatiivne Rahvaerakond, 26.09.1964, , Kose vald
TARVO POLMA, 227, Eesti Konservatiivne Rahvaerakond, 12.10.1970, , Kose vald
KAAREL VIIRA, 228, -, 25.07.1983, , Kose vald
MAIKO TIITS, 229, -, 21.12.1980, , Kose vald
LAURI MÕEK, 230, -, 22.11.1979, , Kose vald
DIANA JUSBERG, 231, Eesti Konservatiivne Rahvaerakond, 31.10.1975, , Kose vald
TAUNO PANK, 232, Eesti Konservatiivne Rahvaerakond, 17.07.1971, , Kose vald
AIRE MILLION, 233, Eesti Konservatiivne Rahvaerakond, 13.08.1977, , Kose vald
AAVO KOTELNIKOV, 235, -, 20.05.1963, , Kose vald
MARGUS SUUMANN, 236, Eesti Konservatiivne Rahvaerakond, 17.02.1972, , Kose vald
TERJE KRAANVELT, 101, -, 29.04.1966, , Kuusalu vald
ASTRID MEISTER, 102, -, 22.01.1963, , Kuusalu vald
AULIS MÄND, 103, -, 31.01.1971, , Kuusalu vald
ENN KIRSMAN, 104, -, 21.11.1968, , Kuusalu vald
ERIK JÄRVI, 105, -, 23.07.1976, , Kuusalu vald
HEINAR HURT, 106, -, 28.10.1964, , Kuusalu vald
HELGES MÄNDMETS, 107, -, 20.05.1949, , Kuusalu vald
ILVARD EERIKSOO, 108, -, 29.09.1980, , Kuusalu vald
JOONAS PÜRG, 109, -, 29.06.1993, , Kuusalu vald
KAIDO TSELLER, 110, -, 22.01.1971, , Kuusalu vald
KALLE AASRAND, 111, -, 17.06.1971, , Kuusalu vald
KARL KUUSE, 112, -, 26.11.1988, , Kuusalu vald
KARL KUUSK, 113, -, 25.06.1992, , Kuusalu vald
KARLI LAMBOT, 114, -, 19.10.1942, , Kuusalu vald
KAUPO PARVE, 115, -, 23.03.1969, , Kuusalu vald
KRISTI VETEMAA, 116, -, 03.01.1988, , Kuusalu vald
LAURI LAUPMAA, 117, -, 12.02.1970, , Kuusalu vald
MARIS MATKUR, 118, -, 11.04.1982, , Kuusalu vald
MART LAANPERE, 119, -, 28.05.1964, , Kuusalu vald
MART REIMANN, 120, -, 06.11.1975, , Kuusalu vald
MART SESTVERK, 121, -, 22.06.1989, , Kuusalu vald
MARTIN URVA, 122, -, 28.04.1965, , Kuusalu vald
MATTIAS IDAVAIN, 123, -, 24.02.2000, , Kuusalu vald
MATTIAS KALJUMÄE, 124, -, 31.12.1980, , Kuusalu vald
OTT KASK, 125, -, 14.10.1962, , Kuusalu vald
OTT SANDRAK, 126, ISAMAA Erakond, 22.06.1958, , Kuusalu vald
PRIIT TAMMETS, 127, -, 20.04.1983, , Kuusalu vald
RAIN KÄÄRST, 128, -, 05.01.1978, , Kuusalu vald
SIIM NURK, 129, -, 08.09.1992, , Kuusalu vald
TAAVI SOOSAAR, 130, -, 05.05.1992, , Kuusalu vald
TIINA VIIRNA, 131, -, 18.11.1975, , Kuusalu vald
ULVE MÄRTSON, 132, -, 12.09.1966, , Kuusalu vald
URMAS PAOMEES, 133, -, 18.06.1979, , Kuusalu vald
URMO RISTISAAR, 134, -, 03.01.1987, , Kuusalu vald
VALVO VUNK, 135, Sotsiaaldemokraatlik Erakond, 27.09.1957, , Kuusalu vald
URMAS KIRTSI, 136, -, 22.06.1959, , Kuusalu vald
MARTI HÄÄL, 137, -, 10.10.1972, , Kuusalu vald
HEINO JUNOLAINEN, 138, -, 29.01.1959, , Kuusalu vald
MAIT KRÖÖNSTRÖM, 139, -, 14.11.1967, , Kuusalu vald
ANDRES HEINVER, 140, -, 13.07.1964, , Kuusalu vald
KRISTO PALU, 141, -, 23.02.1977, , Kuusalu vald
IVAR LIPSMÄE, 142, -, 04.01.1973, , Kuusalu vald
INDREK LINK, 143, -, 20.02.1977, , Kuusalu vald
AVO VEST, 144, -, 12.08.1983, , Kuusalu vald
SANDER PIIBEMANN, 145, -, 14.06.1978, , Kuusalu vald
JANNE KALLAKMAA, 146, -, 20.05.1972, , Kuusalu vald
KRISTEL PAUNEL, 147, -, 06.12.1984, , Kuusalu vald
PEETER KAPTEN, 148, -, 01.01.1963, , Kuusalu vald
HUGO NOOSKA, 149, -, 17.11.1988, , Kuusalu vald
TANEL TOMSON, 150, -, 07.08.1976, , Kuusalu vald
INDREK SAALMAA, 151, -, 24.07.1985, , Kuusalu vald
KARL AGAPUU, 152, -, 02.10.1993, , Kuusalu vald
EIKE MANDRE, 153, -, 28.04.1972, , Kuusalu vald
ROLAND VILEPAJU, 154, -, 08.11.1990, , Kuusalu vald
KULDAR PÄRN, 155, -, 29.04.1987, , Kuusalu vald
LIISBETH KALLAKMAA, 156, -, 20.03.1999, , Kuusalu vald
MIHKEL TIKS, 157, -, 11.06.1953, , Kuusalu vald
KRISTIINA RAIDLA-PUHM, 158, -, 16.06.1976, , Kuusalu vald
REIMO LIPP, 159, -, 11.11.1984, , Kuusalu vald
LIIS KUUSNÕMM, 160, -, 31.05.1988, , Kuusalu vald
MÄRT SILLASTE, 161, -, 14.01.1968, , Kuusalu vald
VÄRNER LOOTSMANN, 162, Eesti Keskerakond, 18.08.1945, , Kuusalu vald
HILLERI TREISALT, 163, Eesti Keskerakond, 02.08.1972, , Kuusalu vald
JAANUS HEIN, 164, Eesti Keskerakond, 29.11.1967, , Kuusalu vald
JAAN ROOLAID, 165, Eesti Keskerakond, 06.06.1949, , Kuusalu vald
ANNE KIILASPÄÄ, 166, Rahva Ühtsuse Erakond, 10.09.1975, , Kuusalu vald
LAIVI KIRSIPUU, 167, Eesti Keskerakond, 09.01.1951, , Kuusalu vald
ANNE JALAKAS, 168, -, 15.02.1966, , Kuusalu vald
JEVGENI LUŠTŠIKOV, 169, Eesti Keskerakond, 22.04.1947, , Kuusalu vald
LINDA METSAORG, 170, Eesti Keskerakond, 22.01.1936, , Kuusalu vald
AIVO JÕESAAR, 171, Eesti Keskerakond, 08.06.1960, , Kuusalu vald
MERJE MEIGAS, 172, -, 05.12.1971, , Kuusalu vald
AARNE IDAVAIN, 173, -, 19.02.1952, , Kuusalu vald
VIIVE PAJUSAAR, 174, -, 11.06.1957, , Kuusalu vald
REIGO SIVI, 175, Eesti Keskerakond, 20.05.1982, , Kuusalu vald
VALDUR MITT, 176, -, 02.04.1948, , Kuusalu vald
LIDIA MÕSOVSKI, 177, -, 29.09.1986, , Kuusalu vald
TIINA TURSMAN, 178, Eesti Keskerakond, 31.07.1961, , Kuusalu vald
JAANUS VEERVÄLI, 179, -, 27.08.1969, , Kuusalu vald
MARGUS PALUVITS, 180, Eesti Keskerakond, 29.10.1956, , Kuusalu vald
MIHKEL LILLEVÄLI, 181, -, 23.01.1953, , Kuusalu vald
OLEV LÕOKE, 182, -, 09.06.1961, , Kuusalu vald
MARGUS SOOM, 183, -, 28.09.1959, , Kuusalu vald
ARKO OKK, 184, Erakond Eesti 200, 25.12.1967, , Kuusalu vald
AIVAR HAAK, 185, -, 23.02.1960, , Kuusalu vald
JANEK MARKEVITŠ, 186, -, 05.05.1973, , Kuusalu vald
KAIDO VAGISTRÖM, 187, -, 20.07.1959, , Kuusalu vald
PRIIT PIKKOJA, 188, Eesti Reformierakond, 13.09.1973, , Kuusalu vald
AARE LUUP, 189, -, 29.01.1973, , Kuusalu vald
VILLU TARKIAINEN, 190, -, 22.06.1969, , Kuusalu vald
GAIDO TREIMA, 191, -, 13.04.1971, , Kuusalu vald
MEHIS MUINASMAA, 192, -, 14.06.1992, , Kuusalu vald
JAANA RÄNK, 193, -, 07.02.1969, , Kuusalu vald
HEINO KOLGO, 194, -, 13.02.1946, , Kuusalu vald
TOIVO TÜVI, 195, -, 28.01.1964, , Kuusalu vald
TIIT METSVAHI, 196, -, 11.10.1946, , Kuusalu vald
JÜRI MÄEMURD, 197, -, 28.07.1974, , Kuusalu vald
JAANUS SOOM, 198, -, 20.08.1964, , Kuusalu vald
JAANUS SAAR, 199, Eesti Reformierakond, 12.04.1970, , Kuusalu vald
RANNO POOL, 200, Eesti Konservatiivne Rahvaerakond, 27.06.1981, , Kuusalu vald
KENNO PÕLTSAM, 201, Eesti Konservatiivne Rahvaerakond, 06.10.1990, , Kuusalu vald
AIN PAE, 202, Eesti Konservatiivne Rahvaerakond, 18.01.1958, , Kuusalu vald
JÜRI VUNK, 203, Eesti Konservatiivne Rahvaerakond, 15.01.1963, , Kuusalu vald
ERKI VAINU, 204, -, 03.02.1980, , Kuusalu vald
ARNOLD TUURMAA, 205, Eesti Konservatiivne Rahvaerakond, 03.08.1957, , Kuusalu vald
PRIIT LAHEMAA, 206, -, 13.07.1970, , Kuusalu vald
ÕNNE NOORMETS, 207, -, 31.07.1962, , Kuusalu vald
SANDER VALDMAA, 208, -, 12.01.1986, , Kuusalu vald
PRIIT MAURUS, 209, Eesti Konservatiivne Rahvaerakond, 10.07.1964, , Kuusalu vald
MATI VOMPA, 210, -, 08.12.1947, , Kuusalu vald
KAAREL OJA, 211, Eesti Konservatiivne Rahvaerakond, 06.11.1953, , Kuusalu vald
MAARJA METSTAK, 212, Eesti Reformierakond, 26.03.1989, , Kuusalu vald
MAIRIKA RAJAVÄLI, 213, Eesti Reformierakond, 13.09.1981, , Kuusalu vald
HENRI REITALU, 214, Eesti Reformierakond, 30.11.1983, , Kuusalu vald
ELVIS HRUPA, 215, Eesti Reformierakond, 29.01.1988, , Kuusalu vald
ILONA MÄGI, 216, Eesti Reformierakond, 10.11.1984, , Kuusalu vald
KATRE KARU, 217, Eesti Reformierakond, 27.07.1987, , Kuusalu vald
MADIS JÕGI, 218, -, 22.12.1982, , Kuusalu vald
MARI ALLESE, 219, -, 16.10.1983, , Kuusalu vald
IGOR IGNAHHIN, 101, Eesti Reformierakond, 20.08.1952, , Loksa linn
ENDEL NAMSING, 102, Sotsiaaldemokraatlik Erakond, 04.04.1942, , Loksa linn
ADRIANA JORDAN, 103, -, 19.01.1980, , Loksa linn
ALEKSEI ŠTŠEPELIN, 104, -, 04.08.2000, , Loksa linn
MARE JÕGIS, 105, Eesti Reformierakond, 13.08.1952, , Loksa linn
JAAN PAESÜLD, 106, Eesti Konservatiivne Rahvaerakond, 12.05.1963, , Loksa linn
PIRET KASE, 107, -, 27.09.1970, , Loksa linn
KAIDO KORKMA, 108, -, 12.05.1972, , Loksa linn
HELLE LOOTSMANN, 109, Eesti Keskerakond, 21.02.1945, , Loksa linn
REIN HEINA, 110, Eesti Keskerakond, 21.05.1948, , Loksa linn
GALINA NIKITINA, 111, Eesti Keskerakond, 21.09.1947, , Loksa linn
ANDRES KASKLA, 112, Eesti Keskerakond, 08.10.1946, , Loksa linn
JELENA TÄHT, 113, Eesti Keskerakond, 20.09.1960, , Loksa linn
NATALJA KALININA, 114, Eesti Keskerakond, 10.12.1978, , Loksa linn
ÕNNELA TEDREKIN, 115, Eesti Keskerakond, 01.01.1958, , Loksa linn
KARIN ILVES, 116, -, 12.12.1987, , Loksa linn
ÕNNE TEERN, 117, Eesti Keskerakond, 06.04.1959, , Loksa linn
KRISTIINA JÄRVE, 118, Eesti Keskerakond, 06.08.1986, , Loksa linn
ROBERT ROHTLA, 119, Eesti Keskerakond, 12.10.1963, , Loksa linn
MARGIT AMER, 120, -, 22.08.1968, , Loksa linn
TIINA MURDVEE, 121, Eesti Keskerakond, 27.04.1963, , Loksa linn
HEIKI TUDRE, 122, Eesti Keskerakond, 31.05.1951, , Loksa linn
LJUBOV KAROFELD, 123, -, 21.07.1951, , Loksa linn
LARISSA PLEHOVA, 124, Eesti Keskerakond, 02.10.1950, , Loksa linn
JURI GRILL, 125, Eesti Keskerakond, 31.08.1950, , Loksa linn
ARTUR ALLMÄGI, 126, Eesti Keskerakond, 24.09.1983, , Loksa linn
VLADIMIR KOLTSOV, 127, Eesti Keskerakond, 29.11.1958, , Loksa linn
OLGA MASLOVA, 128, Eesti Keskerakond, 04.11.1970, , Loksa linn
VLADIMIR DEULIN, 129, Eesti Keskerakond, 22.04.1959, , Loksa linn
ALEKSANDR GAVRILENKO, 130, Eesti Keskerakond, 07.09.1958, , Loksa linn
OLGA KOSJAKOVA, 131, Eesti Keskerakond, 22.09.1982, , Loksa linn
NADEŽDA DUBINA, 132, -, 06.11.1983, , Loksa linn
VITALI TŠUBUKOV, 133, Eesti Keskerakond, 25.01.1939, , Loksa linn
TAMARA ASTAHHOVA, 134, Eesti Keskerakond, 25.03.1949, , Loksa linn
VALERI KOZLOV, 135, Eesti Keskerakond, 15.12.1953, , Loksa linn
MIHHAIL MIŠIN, 136, Eesti Keskerakond, 18.05.1961, , Loksa linn
INNAR MASING, 137, Eesti Keskerakond, 17.12.1964, , Loksa linn
URMAS VAHI, 138, Eesti Keskerakond, 16.11.1960, , Loksa linn
IRINA VORONINA, 139, -, 25.03.1980, , Loksa linn
AIVAR KASKLA, 140, -, 25.12.1967, , Loksa linn
LJUDMILLA TURSK, 141, -, 16.04.1958, , Loksa linn
ILMI TERNOVSKAJA, 142, -, 20.06.1941, , Loksa linn
JULIJA AMIROV, 143, -, 10.10.1978, , Loksa linn
JUHAN IDNURM, 101, Eesti Konservatiivne Rahvaerakond, 19.03.1972, , Lääne-Harju vald
ANDREI PEVGONEN, 102, Eesti Konservatiivne Rahvaerakond, 24.10.1974, , Lääne-Harju vald
ARMO HIIE, 103, Eesti Konservatiivne Rahvaerakond, 14.02.1968, , Lääne-Harju vald
GUNNAR KOITMAA, 104, Eesti Konservatiivne Rahvaerakond, 10.05.1977, , Lääne-Harju vald
ROMAN MARUŠIN, 105, Eesti Konservatiivne Rahvaerakond, 01.05.1971, , Lääne-Harju vald
TARMO ELSTROK, 106, Eesti Konservatiivne Rahvaerakond, 20.11.1953, , Lääne-Harju vald
VALTER JÄÄGER, 107, Eesti Konservatiivne Rahvaerakond, 09.04.1956, , Lääne-Harju vald
KULDAR KNUT TAMMEORG, 108, Eesti Konservatiivne Rahvaerakond, 25.05.1979, , Lääne-Harju vald
ENA SOODLA, 109, Eesti Reformierakond, 04.01.1978, , Lääne-Harju vald
KAUPO KALLAS, 110, Eesti Reformierakond, 14.10.1964, , Lääne-Harju vald
ELISABETH VALDMANN, 111, Eesti Reformierakond, 09.01.1999, , Lääne-Harju vald
RAUL PÕDERSALU, 112, Eesti Reformierakond, 30.12.1974, , Lääne-Harju vald
KERTU NATKA, 113, -, 15.05.1989, , Lääne-Harju vald
KALLE OLLEMA, 114, Eesti Reformierakond, 20.12.1953, , Lääne-Harju vald
VALENTINA PIVOVAROVA, 115, -, 12.03.1968, , Lääne-Harju vald
SANDER SIIL, 116, -, 12.04.2002, , Lääne-Harju vald
EVE PÄRNA, 117, Eesti Reformierakond, 26.12.1972, , Lääne-Harju vald
OLEG BOLOTOV, 118, Eesti Reformierakond, 17.06.1957, , Lääne-Harju vald
OLGA PIVOVAROVA, 119, -, 14.04.1992, , Lääne-Harju vald
INDREK MIGUR, 120, -, 19.04.1973, , Lääne-Harju vald
TIINA SAAR, 121, Eesti Reformierakond, 12.08.1973, , Lääne-Harju vald
ELDAR TOONVERK, 122, Eesti Reformierakond, 02.09.1971, , Lääne-Harju vald
MARVE MEIKAR, 123, Eesti Reformierakond, 14.09.1981, , Lääne-Harju vald
OTT OJAMAA, 124, Eesti Reformierakond, 15.04.1963, , Lääne-Harju vald
EVELI EESPERE, 125, -, 16.12.1981, , Lääne-Harju vald
MART TANNER, 126, -, 31.05.1966, , Lääne-Harju vald
HELVE SOOÄÄRE, 127, -, 01.03.1966, , Lääne-Harju vald
VLADIMIR TROTSKI, 128, Eesti Reformierakond, 28.04.1963, , Lääne-Harju vald
MARIANNE NIGUL, 129, Eesti Reformierakond, 15.05.1952, , Lääne-Harju vald
ANDRES MIGGUR, 130, -, 30.04.1970, , Lääne-Harju vald
MATI KADAK, 131, Eesti Reformierakond, 26.07.1957, , Lääne-Harju vald
KADRI TILLEMANN, 132, ISAMAA Erakond, 11.11.1977, , Lääne-Harju vald
ANDO EELMAA, 133, ISAMAA Erakond, 20.11.1967, , Lääne-Harju vald
JAANA ROOS, 134, ISAMAA Erakond, 19.08.1983, , Lääne-Harju vald
TIINA LAANEJÄRV, 135, ISAMAA Erakond, 05.06.1957, , Lääne-Harju vald
ANN RÄÄMET, 136, ISAMAA Erakond, 28.09.1947, , Lääne-Harju vald
KALMER SAAR, 137, ISAMAA Erakond, 26.08.1958, , Lääne-Harju vald
HELEN HAAB, 138, ISAMAA Erakond, 26.08.1964, , Lääne-Harju vald
JAANUS SAAT, 139, -, 04.04.1983, , Lääne-Harju vald
KÜLLI TAMMUR, 140, -, 22.04.1983, , Lääne-Harju vald
SILVER ALLIK, 141, -, 16.05.1982, , Lääne-Harju vald
JÜRI ALTER, 142, -, 04.10.1952, , Lääne-Harju vald
MART ARRAK, 143, -, 22.03.1962, , Lääne-Harju vald
EDA ARUSOO, 144, -, 30.01.1962, , Lääne-Harju vald
KATRIN GLAASE, 145, Eesti Keskerakond, 22.01.1965, , Lääne-Harju vald
IRINA HELASMÄKI, 146, Eesti Keskerakond, 09.12.1964, , Lääne-Harju vald
HELVE MANDZOLO, 147, -, 01.06.1955, , Lääne-Harju vald
